id,name,prefecture,latitude,longitude,source
1001,三笠,北海道,43.246601,141.80455,mlit
1002,スタープラザ　芦別,北海道,43.525518,142.188894,mlit
1003,南ふらの,北海道,43.169701,142.572798,mlit
1004,しらぬか恋問館,北海道,42.992735,144.198127,mlit
1005,びふか,北海道,44.558858,142.320033,mlit
1006,江差,北海道,41.894342,140.139289,mlit
1007,望羊中山,北海道,42.855177,141.096589,mlit
1008,えんべつ富士見,北海道,44.71412,141.793647,mlit
1009,忠類,北海道,42.558862,143.299194,mlit
1010,摩周温泉,北海道,43.492391,144.447719,mlit
1011,おといねっぷ,北海道,44.729078,142.257872,mlit
1012,かみゆうべつ温泉チューリップの湯,北海道,44.185182,143.595699,mlit
1013,いわない,北海道,42.983435,140.51678,mlit
1014,厚岸グルメパーク,北海道,43.05767,144.844018,mlit
1015,サンフラワー北竜,北海道,43.751048,141.875302,mlit
1016,みついし,北海道,42.220874,142.634226,mlit
1017,あっさぶ,北海道,41.916573,140.216154,mlit
1018,よってけ！島牧,北海道,42.686727,140.013417,mlit
1019,てっくいランド大成,北海道,42.212366,139.876681,mlit
1020,オホーツク紋別,北海道,44.328341,143.375004,mlit
1021,YOU･遊･もり,北海道,42.098901,140.568716,mlit
1022,おんねゆ温泉,北海道,43.754644,143.500531,mlit
1023,ルート２２９元和台,北海道,42.011397,140.106219,mlit
1024,ハウスヤルビ奈井江,北海道,43.433272,141.888802,mlit
1025,おびら鰊番屋,北海道,44.137022,141.654956,mlit
1026,マリーンアイランド岡島,北海道,44.878376,142.631813,mlit
1027,おこっぺ,北海道,44.469498,143.116955,mlit
1028,阿寒丹頂の里,北海道,43.14402,144.146957,mlit
1029,おとふけ,北海道,42.976584,143.207419,mlit
1030,ピンネシリ,北海道,44.877462,142.213402,mlit
1031,上ノ国もんじゅ,北海道,41.808496,140.094966,mlit
1032,オスコイ！かもえない,北海道,43.165359,140.385569,mlit
1033,なかさつない,北海道,42.69214,143.126839,mlit
1034,マオイの丘公園,北海道,42.94998,141.716616,mlit
1035,樹海ロード日高,北海道,42.87679,142.442007,mlit
1036,そうべつ情報館ｉ（アイ）,北海道,42.559133,140.899048,mlit
1037,ニセコビュープラザ,北海道,42.799492,140.702395,mlit
1038,しりうち,北海道,41.601259,140.335834,mlit
1039,横綱の里ふくしま,北海道,41.479134,140.255731,mlit
1040,サラブレッドロード新冠,北海道,42.359836,142.315691,mlit
1041,ピア２１しほろ,北海道,43.144312,143.239276,mlit
1042,香りの里たきのうえ,北海道,44.19689,143.090986,mlit
1043,田園の里うりゅう,北海道,43.662509,141.894022,mlit
1044,みたら室蘭,北海道,42.342012,140.943745,mlit
1045,とうま,北海道,43.844134,142.4895,mlit
1046,スペース・アップルよいち,北海道,43.188538,140.788781,mlit
1047,ほっと♡はぼろ,北海道,44.366565,141.707301,osm
1048,サロマ湖,北海道,44.099918,143.824142,mlit
1049,愛ランド湧別,北海道,44.13082,143.719206,mlit
1050,おうむ,北海道,44.583037,142.959733,mlit
1051,さるふつ公園,北海道,45.329219,142.177348,mlit
1052,森と湖の里ほろかない,北海道,44.114633,142.139546,mlit
1053,うたしないチロルの湯,北海道,43.503388,142.004244,mlit
1054,くろまつない,北海道,42.672709,140.380034,mlit
1055,たきかわ,北海道,43.62344,141.941478,mlit
1056,スワン４４ねむろ,北海道,43.261674,145.43837,mlit
1057,つるぬま,北海道,43.451601,141.835718,mlit
1058,なとわ・えさん,北海道,41.779487,141.10163,mlit
1059,つど～る・プラザ・さわら,北海道,42.125213,140.667698,osm
1060,知床・らうす,北海道,44.017454,145.192089,mlit
1061,さらべつ,北海道,42.633311,143.271848,mlit
1062,だて歴史の杜,北海道,42.471721,140.8771,mlit
1063,あさひかわ,北海道,43.76,142.348446,mlit
1064,自然体感しむかっぷ,北海道,42.978859,142.39758,mlit
1065,にしおこっぺ花夢,北海道,44.335988,142.868068,mlit
1066,オーロラタウン９３りくべつ,北海道,43.467863,143.742367,mlit
1067,はなやか（葉菜野花）小清水,北海道,43.933921,144.453268,mlit
1068,ライスランドふかがわ,北海道,43.699483,142.070593,mlit
1069,なかがわ,北海道,44.801691,142.067348,mlit
1070,２３０ルスツ,北海道,42.739929,140.884563,mlit
1071,てしお,北海道,44.884572,141.747755,mlit
1072,コスモール大樹,北海道,42.489824,143.273259,mlit
1073,ぐるっとパノラマ美幌峠,北海道,43.647837,144.24901,mlit
1074,らんこし・ふるさとの丘,北海道,42.762099,140.478985,mlit
1075,とようら,北海道,42.577551,140.722382,mlit
1076,メルヘンの丘めまんべつ,北海道,43.917336,144.188488,mlit
1077,むかわ四季の館,北海道,42.573973,141.925464,mlit
1078,あいおい,北海道,43.545622,143.980525,mlit
1079,しかおい,北海道,43.097713,142.990276,mlit
1080,しらたき,北海道,43.870061,143.076278,mlit
1081,あしょろ銀河ホール２１,北海道,43.244332,143.546455,mlit
1082,サーモンパーク千歳,北海道,42.833788,141.65933,mlit
1083,ひがしかわ「道草館」,北海道,43.697305,142.508814,mlit
1084,花ロードえにわ,北海道,42.897235,141.585675,mlit
1085,シェルプラザ・港,北海道,42.880182,140.370027,mlit
1086,真狩フラワーセンター,北海道,42.762321,140.807705,mlit
1087,鐘のなるまち・ちっぷべつ,北海道,43.764831,141.965963,mlit
1088,あぷた,北海道,42.528998,140.778736,mlit
1089,うりまく,北海道,43.169747,143.025023,mlit
1090,絵本の里けんぶち,北海道,44.093831,142.39098,mlit
1091,風Ｗとままえ,北海道,44.313303,141.656472,mlit
1092,しほろ温泉,北海道,43.138881,143.367911,mlit
1093,名水の郷きょうごく,北海道,42.858907,140.870902,mlit
1094,びえい「丘のくら」,北海道,43.592125,142.463786,mlit
1095,☆ロマン街道しょさんべつ,北海道,44.563504,141.776818,mlit
1096,うとろ・シリエトク,北海道,44.069073,144.990668,mlit
1097,しゃり,北海道,43.911771,144.664214,mlit
1098,パパスランドさっつる,北海道,43.790459,144.533995,mlit
1099,もち米の里☆なよろ,北海道,44.287419,142.413772,mlit
1100,みなとま～れ寿都,北海道,42.795586,140.231983,osm
1101,とうや湖,北海道,42.664511,140.82182,mlit
1102,流氷街道網走,北海道,44.022034,144.273893,mlit
1103,北前船 松前,北海道,41.426515,140.107232,mlit
1104,ステラ★ほんべつ,北海道,43.125634,143.61325,mlit
1105,ウトナイ湖,北海道,42.699951,141.694649,mlit
1106,うらほろ,北海道,42.813998,143.663657,mlit
1107,しんしのつ,北海道,43.214116,141.642701,mlit
1108,夕張メロード,北海道,42.93699,142.038078,mlit
1109,おだいとう,北海道,43.533413,145.236876,mlit
1110,縄文ロマン　南かやべ,北海道,41.927921,140.94475,mlit
1111,わっかない,北海道,45.41725,141.677348,mlit
1112,あかいがわ,北海道,43.050868,140.844843,mlit
1113,みそぎの郷　きこない,北海道,41.678052,140.435363,mlit
1114,しかべ間歇泉公園,北海道,42.028522,140.830553,mlit
1115,ノンキーランド　ひがしもこと,北海道,43.845319,144.294951,mlit
1116,北欧の風　道の駅とうべつ,北海道,43.177254,141.448498,mlit
1117,石狩「あいろーど厚田」,北海道,43.403873,141.43118,mlit
1118,なないろ・ななえ,北海道,41.925666,140.655973,mlit
1119,びえい「白金ビルケ」,北海道,43.503056,142.597223,mlit
1120,北オホーツクはまとんべつ,北海道,45.125347,142.360659,osm
1121,あびら D51ステーション,北海道,42.875794,141.818696,osm
1122,遠軽 森のオホーツク,北海道,44.021923,143.496349,osm
1123,るもい,北海道,43.944786,141.648563,osm
1124,かみしほろ,北海道,43.224498,143.291668,osm
1125,ガーデンスパ十勝川温泉,北海道,42.933282,143.300983,osm
1126,羊のまち 侍・しべつ,北海道,44.176339,142.392698,osm
1127,２７５つきがた,北海道,43.341922,141.680153,osm
1128,ふるびらたらこミュージアム,北海道,43.264917,140.638642,osm
2001,しちのへ,青森県,40.716825,141.15525,mlit
2002,はしかみ,青森県,40.458496,141.608433,mlit
2003,虹の湖,青森県,40.581966,140.687643,mlit
2004,わきのさわ,青森県,41.167961,140.80477,mlit
2005,かわうち湖,青森県,41.270398,140.888219,mlit
2006,しんごう,青森県,40.431758,141.074445,mlit
2007,ひろさき,青森県,40.554752,140.548795,mlit
2008,奥入瀬,青森県,40.586204,141.117434,mlit
2009,さんのへ,青森県,40.387808,141.255476,mlit
2010,なみおか,青森県,40.717928,140.579519,mlit
2011,十三湖高原,青森県,41.045391,140.385462,mlit
2012,いまべつ,青森県,41.145511,140.514335,mlit
2013,なんごう,青森県,40.406785,141.43043,mlit
2014,もりた,青森県,40.784406,140.322251,mlit
2015,浅虫温泉,青森県,40.891692,140.86137,mlit
2016,いかりがせき,青森県,40.481558,140.623165,mlit
2017,いなかだて,青森県,40.633619,140.577686,mlit
2018,よこはま,青森県,41.083731,141.256588,mlit
2019,みんまや,青森県,41.253834,140.346791,mlit
2020,こどまり,青森県,41.144905,140.320596,mlit
2021,みさわ,青森県,40.785414,141.363895,mlit
2022,とわだ,青森県,40.574645,141.264612,mlit
2023,つるた,青森県,40.737146,140.442705,mlit
2024,ふかうら,青森県,40.744223,140.000469,mlit
2025,おがわら湖,青森県,40.728039,141.274961,mlit
2026,たいらだて,青森県,41.174837,140.641197,mlit
2027,ろくのへ,青森県,40.606404,141.324727,mlit
2028,津軽白神,青森県,40.577739,140.300462,mlit
3001,石鳥谷,岩手県,39.483271,141.142137,mlit
3002,高田松原,岩手県,39.008465,141.62854,mlit
3003,区界高原,岩手県,39.651615,141.35353,mlit
3004,おおの,岩手県,40.279209,141.663408,mlit
3005,種山ヶ原,岩手県,39.179837,141.395881,mlit
3006,いわいずみ,岩手県,39.842305,141.862659,mlit
3007,のだ,岩手県,40.116105,141.818707,mlit
3008,たろう,岩手県,39.763489,141.965689,mlit
3009,たのはた,岩手県,39.909617,141.902577,mlit
3010,みずさわ,岩手県,39.094217,141.181477,mlit
3011,にしね,岩手県,39.879967,141.099379,mlit
3012,白樺の里やまがた,岩手県,40.150939,141.573518,mlit
3013,みやもり,岩手県,39.346052,141.351304,mlit
3014,紫波,岩手県,39.555555,141.206417,mlit
3015,はやちね,岩手県,39.536775,141.34049,mlit
3016,やまだ,岩手県,39.436905,141.973205,mlit
3017,遠野風の丘,岩手県,39.330925,141.501123,mlit
3018,さんりく,岩手県,39.121158,141.798998,mlit
3019,錦秋湖,岩手県,39.300719,140.875147,mlit
3020,くずまき高原,岩手県,39.984567,141.339958,mlit
3021,石神の丘,岩手県,39.968545,141.21381,mlit
3022,雫石あねっこ,岩手県,39.706412,140.874886,mlit
3023,とうわ,岩手県,39.382437,141.221895,mlit
3024,厳美渓,岩手県,38.946439,141.052885,mlit
3025,おりつめ,岩手県,40.248349,141.416529,mlit
3026,かわさき,岩手県,38.898677,141.272375,mlit
3027,やまびこ館,岩手県,39.648882,141.589162,mlit
3028,みやこ,岩手県,39.639018,141.969894,mlit
3029,三田貝分校,岩手県,39.871122,141.589311,mlit
3030,くじ,岩手県,40.189888,141.764639,mlit
3031,釜石仙人峠,岩手県,39.253633,141.781682,mlit
3032,平泉,岩手県,38.991816,141.121791,mlit
3033,むろね,岩手県,38.933199,141.447163,mlit
3034,はなまき西南,岩手県,39.365984,141.056011,osm
3035,青の国ふだい,岩手県,40.002834,141.885512,osm
3036,いわて北三陸,岩手県,40.4225,141.7572,approx
3037,だいとう,岩手県,43.532865,145.236871,osm
3038,もりおか渋民,岩手県,39.846233,141.173311,osm
3039,ふなこし,岩手県,39.436938,141.973199,osm
4001,七ヶ宿,宮城県,37.971123,140.505066,mlit
4002,津山,宮城県,38.619593,141.325525,mlit
4003,三本木,宮城県,38.521611,140.938388,mlit
4004,路田里はなやま,宮城県,38.794418,140.844319,mlit
4005,大谷海岸,宮城県,38.814009,141.566482,mlit
4006,おおさと,宮城県,38.424053,140.992791,mlit
4007,米山,宮城県,38.627118,141.187891,mlit
4008,あ・ら・伊達な道の駅,宮城県,38.70744,140.833294,mlit
4009,林林館,宮城県,38.742664,141.316076,mlit
4010,上品の郷,宮城県,38.501033,141.295318,mlit
4011,みなみかた,宮城県,38.66488,141.160641,mlit
4012,村田,宮城県,38.118639,140.717279,mlit
4013,三滝堂,宮城県,38.70797,141.327823,mlit
4014,おおさき,宮城県,38.579883,140.956586,osm
4015,かくだ,宮城県,37.968873,140.807476,osm
4016,おながわ,宮城県,38.44608,141.446659,osm
4017,さんさん南三陸,宮城県,38.678515,141.447947,osm
4018,硯上の里おがつ,宮城県,38.520178,141.468348,osm
4019,東松島,宮城県,38.424239,141.18326,osm
5001,たかのす,秋田県,40.251513,140.375856,mlit
5002,ふたつい,秋田県,40.21843,140.260873,mlit
5003,にしめ,秋田県,39.36288,140.014564,mlit
5004,やたて峠,秋田県,40.421034,140.624429,mlit
5005,はちもり,秋田県,40.421583,139.948678,mlit
5006,かづの,秋田県,40.18184,140.785215,mlit
5007,かみおか,秋田県,39.522147,140.376722,mlit
5008,ことおか,秋田県,40.022308,140.08035,mlit
5009,東由利,秋田県,39.301604,140.285026,mlit
5010,かみこあに,秋田県,40.063515,140.297203,mlit
5011,象潟,秋田県,39.220129,139.900182,mlit
5012,なかせん,秋田県,39.53854,140.533182,mlit
5013,おがち,秋田県,39.065139,140.460393,mlit
5014,てんのう,秋田県,39.856815,140.009563,mlit
5015,岩城,秋田県,39.542084,140.052933,mlit
5016,しょうわ,秋田県,39.864734,140.077799,mlit
5017,みねはま,秋田県,40.26685,140.028074,mlit
5018,さんない,秋田県,39.289317,140.625808,mlit
5019,おおうち,秋田県,39.442884,140.090156,mlit
5020,あに,秋田県,39.901824,140.456774,mlit
5021,ひない,秋田県,40.219348,140.585214,mlit
5022,五城目,秋田県,39.947086,140.144214,mlit
5023,清水の里・鳥海郷,秋田県,39.109541,140.291515,mlit
5024,美郷,秋田県,39.379494,140.567694,osm
5025,協和,秋田県,39.61884,140.362517,mlit
5026,十文字,秋田県,39.226174,140.521447,mlit
5027,おおがた,秋田県,40.015349,139.951518,mlit
5028,あきた港,秋田県,39.752708,140.061005,mlit
5029,こさか七滝,秋田県,40.356598,140.781686,mlit
5030,大館能代空港,秋田県,40.19197,140.371628,mlit
5031,うご,秋田県,39.200532,140.412438,mlit
5032,おおゆ,秋田県,40.295831,140.82593,mlit
5033,おが,秋田県,39.881945,139.848335,mlit
5034,十和田湖,秋田県,40.417713,140.857713,osm
6001,月山,山形県,38.586994,139.874501,mlit
6002,河北,山形県,38.41304,140.328447,mlit
6003,寒河江,山形県,38.399013,140.269891,mlit
6004,あつみ,山形県,38.580422,139.558109,mlit
6005,にしかわ,山形県,38.436059,140.099237,mlit
6006,いいで,山形県,38.026065,139.994671,mlit
6007,むらやま,山形県,38.487146,140.38231,mlit
6008,とざわ,山形県,38.728688,140.161431,mlit
6009,鳥海,山形県,39.060163,139.875583,mlit
6010,田沢,山形県,37.877658,139.984182,mlit
6011,白い森おぐに,山形県,38.071956,139.730609,mlit
6012,おおえ,山形県,38.367756,140.213291,mlit
6013,庄内みかわ,山形県,38.782805,139.84633,mlit
6014,たかはた,山形県,38.006775,140.217442,mlit
6015,天童温泉,山形県,38.354481,140.387127,mlit
6016,尾花沢,山形県,38.656902,140.363688,mlit
6017,白鷹ヤナ公園,山形県,38.218111,140.097322,mlit
6018,あさひまち,山形県,38.327388,140.169257,mlit
6019,しょうない,山形県,38.794158,139.984412,mlit
6020,川のみなと長井,山形県,38.108211,140.043516,mlit
6021,米沢,山形県,37.922055,140.137017,mlit
6022,やまがた蔵王,山形県,38.189648,140.312216,osm
6023,もがみ,山形県,38.760157,140.431416,osm
6024,新庄エコロジーガーデン原蚕の杜,山形県,38.781275,140.312086,osm
7001,つちゆ,福島県,37.65512,140.334294,mlit
7002,川俣,福島県,37.667818,140.576693,mlit
7003,たじま,福島県,37.08655,139.727599,mlit
7004,安達,福島県,37.635666,140.483688,mlit
7005,喜多の郷,福島県,37.701938,139.878264,mlit
7006,裏磐梯,福島県,37.665058,140.043753,mlit
7007,ならは,福島県,37.250006,140.997626,mlit
7008,そうま,福島県,37.761109,140.947952,mlit
7009,はなわ,福島県,36.950619,140.41452,mlit
7010,会津柳津,福島県,37.527693,139.722175,mlit
7011,ふくしま東和,福島県,37.569956,140.577349,mlit
7012,にしあいづ,福島県,37.585867,139.642595,mlit
7013,尾瀬街道みしま宿,福島県,37.477758,139.670802,mlit
7014,たまかわ,福島県,37.222832,140.418137,mlit
7015,羽鳥湖高原,福島県,37.239976,140.063392,mlit
7016,南相馬,福島県,37.635707,140.983582,mlit
7017,しもごう,福島県,37.203539,139.916343,mlit
7018,ひらた,福島県,37.250545,140.560032,mlit
7019,よつくら港,福島県,37.107429,140.992995,mlit
7020,ばんだい,福島県,37.562804,139.986633,mlit
7021,ふるどの,福島県,37.09313,140.529774,mlit
7022,番屋,福島県,37.068822,139.615486,mlit
7023,季の里天栄,福島県,37.24366,140.244786,mlit
7024,きらら２８９,福島県,37.221982,139.54266,mlit
7025,奥会津かねやま,福島県,37.471924,139.530583,mlit
7026,さくらの郷,福島県,37.53478,140.590248,mlit
7027,あいづ　湯川・会津坂下,福島県,37.556999,139.863136,mlit
7028,からむし織の里しょうわ,福島県,37.325463,139.630139,mlit
7029,猪苗代,福島県,37.538341,140.107459,mlit
7030,国見　あつかしの郷,福島県,37.872681,140.545612,mlit
7031,いいたて村の道の駅までい館,福島県,37.697267,140.735624,mlit
7032,尾瀬檜枝岐,福島県,37.032756,139.395721,mlit
7033,伊達の郷りょうぜん,福島県,37.766524,140.58845,mlit
7034,なみえ,福島県,37.49608,141.000254,osm
7035,ふくしま,福島県,37.569956,140.577349,mlit
7036,いわき・ら・ら・ミュウ,福島県,36.944613,140.905733,osm
7037,石川,福島県,37.636458,140.483756,osm
8001,かつら,茨城県,36.544969,140.333059,mlit
8002,みわ,茨城県,36.655857,140.280004,mlit
8003,さとみ,茨城県,36.705746,140.509682,mlit
8004,さかい,茨城県,36.102676,139.795303,mlit
8005,奥久慈だいご,茨城県,36.768585,140.359235,mlit
8006,しもつま,茨城県,36.215841,139.986596,mlit
8007,たまつくり,茨城県,36.096394,140.403763,mlit
8008,いたこ,茨城県,35.946132,140.589245,mlit
8009,ごか,茨城県,36.095277,139.758332,mlit
8010,まくらがの里　こが,茨城県,36.191431,139.789732,mlit
8011,日立おさかなセンター,茨城県,36.492354,140.615194,mlit
8012,常陸大宮,茨城県,36.596961,140.409616,mlit
8013,ひたちおおた,茨城県,36.510388,140.525476,mlit
8014,グランテラス筑西,茨城県,36.322817,139.993955,osm
8015,かさま,茨城県,36.354722,140.274671,osm
8016,常総,茨城県,36.084015,139.985191,osm
9001,もてぎ,栃木県,36.527826,140.172858,mlit
9002,にのみや,栃木県,36.367336,139.964996,mlit
9003,湯の香しおばら,栃木県,36.955797,139.89933,mlit
9004,那須高原友愛の森,栃木県,37.041532,140.013704,mlit
9005,明治の森・黒磯,栃木県,37.000375,139.984479,mlit
9006,ばとう,栃木県,36.747602,140.149871,mlit
9007,東山道伊王野,栃木県,36.954049,140.157412,mlit
9008,きつれがわ,栃木県,36.715499,140.032636,mlit
9009,どまんなか　たぬま,栃木県,36.343804,139.572073,mlit
9010,はが,栃木県,36.552381,140.058196,mlit
9011,那須与一の郷,栃木県,36.863018,140.087378,mlit
9012,那須野が原博物館,栃木県,36.899706,139.969139,mlit
9013,みかも,栃木県,36.296714,139.625248,mlit
9014,思川,栃木県,36.308182,139.760746,mlit
9015,湯西川,栃木県,36.930014,139.686957,mlit
9016,みぶ,栃木県,36.455269,139.806959,mlit
9017,にしかた,栃木県,36.466687,139.74318,mlit
9018,しもつけ,栃木県,36.397222,139.883764,mlit
9019,やいた,栃木県,36.805614,139.921615,mlit
9020,湧水の郷しおや,栃木県,36.764657,139.781407,mlit
9021,うつのみや　ろまんちっく村,栃木県,36.633391,139.831313,mlit
9022,サシバの里いちかい,栃木県,36.543766,140.10118,mlit
9023,日光,栃木県,36.724531,139.687888,mlit
9024,ましこ,栃木県,36.431168,140.071976,mlit
9025,たかねざわ　元気あっぷむら,栃木県,36.6478,139.9722,approx
10001,上野,群馬県,36.080532,138.784106,mlit
10002,ぐりーんふらわー牧場・大胡,群馬県,36.45906,139.136429,mlit
10003,六合,群馬県,36.607483,138.638618,mlit
10004,おのこ,群馬県,36.548114,138.952806,mlit
10005,上州おにし,群馬県,36.143093,139.040349,mlit
10006,川場田園プラザ,群馬県,36.687042,139.107301,mlit
10007,みなかみ水紀行館,群馬県,36.764515,138.96767,mlit
10008,白沢,群馬県,36.661698,139.120031,mlit
10009,草津運動茶屋公園,群馬県,36.614528,138.590048,mlit
10010,くろほね・やまびこ,群馬県,36.491184,139.271991,mlit
10011,ららん藤岡,群馬県,36.272136,139.071644,mlit
10012,こもち,群馬県,36.51514,139.016363,mlit
10013,月夜野矢瀬親水公園,群馬県,36.6976,138.981257,mlit
10014,みょうぎ,群馬県,36.299644,138.765967,mlit
10015,万葉の里,群馬県,36.109242,138.89783,mlit
10016,しもにた,群馬県,36.224036,138.802018,mlit
10017,富弘美術館,群馬県,36.552559,139.372849,mlit
10018,たくみの里,群馬県,36.69608,138.90835,mlit
10019,霊山たけやま,群馬県,36.608929,138.829756,mlit
10020,よしおか温泉,群馬県,36.441341,139.035164,mlit
10021,赤城の恵,群馬県,36.423695,139.128456,mlit
10022,甘楽,群馬県,36.233749,138.916653,mlit
10023,あぐりーむ昭和,群馬県,36.612775,139.068935,mlit
10024,オアシスなんもく,群馬県,36.178273,138.741708,mlit
10025,ふじみ,群馬県,36.469383,139.094239,mlit
10026,おおた,群馬県,36.264641,139.296421,mlit
10027,八ッ場ふるさと館,群馬県,36.547513,138.684273,mlit
10028,中山盆地,群馬県,36.622498,138.954257,mlit
10029,くらぶち小栗の里,群馬県,36.424511,138.79314,mlit
10030,あがつま峡,群馬県,36.57048,138.73569,mlit
10031,玉村宿,群馬県,36.308334,139.094585,mlit
10032,尾瀬かたしな,群馬県,36.773231,139.225238,mlit
10033,まえばし赤城,群馬県,36.437613,139.054347,osm
11001,あらかわ,埼玉県,35.954414,139.012634,mlit
11002,おがわまち,埼玉県,36.052384,139.281169,mlit
11003,川口・あんぎょう,埼玉県,35.848019,139.765769,mlit
11004,大滝温泉,埼玉県,35.95038,138.938199,mlit
11005,おかべ,埼玉県,36.218524,139.24128,mlit
11006,龍勢会館,埼玉県,36.049009,139.040109,mlit
11007,童謡のふる里おおとね,埼玉県,36.170307,139.645159,mlit
11008,はなぞの,埼玉県,36.121891,139.227294,mlit
11009,両神温泉薬師の湯,埼玉県,36.004772,138.970964,mlit
11010,かわもと,埼玉県,36.15151,139.289029,mlit
11011,めぬま,埼玉県,36.214557,139.369326,mlit
11012,ちちぶ,埼玉県,35.997441,139.089397,mlit
11013,アグリパークゆめすぎと,埼玉県,36.024632,139.76926,mlit
11014,果樹公園あしがくぼ,埼玉県,35.976907,139.135557,mlit
11015,いちごの里　よしみ,埼玉県,36.036356,139.457688,mlit
11016,かぞわたらせ,埼玉県,36.211135,139.662353,osm
11017,庄和,埼玉県,35.996791,139.79478,mlit
11018,はにゅう,埼玉県,36.188737,139.51077,mlit
11019,みなの,埼玉県,36.076959,139.10965,mlit
11020,和紙の里ひがしちちぶ,埼玉県,36.052482,139.203506,mlit
11021,べに花の郷おけがわ,埼玉県,35.993032,139.527202,osm
12001,とみうら,千葉県,35.037677,139.837131,mlit
12002,三芳村,千葉県,35.034101,139.894845,mlit
12003,やちよ,千葉県,35.758415,140.106749,mlit
12004,きょなん,千葉県,35.127971,139.8371,mlit
12005,鴨川オーシャンパーク,千葉県,35.063801,140.077089,mlit
12006,ローズマリー公園,千葉県,35.008739,139.975266,mlit
12007,ふれあいパーク・きみつ,千葉県,35.198557,140.069545,mlit
12008,しょうなん,千葉県,35.857771,140.023254,mlit
12009,たけゆらの里おおたき,千葉県,35.254825,140.258616,mlit
12010,多古,千葉県,35.731283,140.475285,mlit
12011,あずの里いちはら,千葉県,35.463859,140.109646,mlit
12012,くりもと,千葉県,35.805852,140.469942,mlit
12013,ちくら・潮風王国,千葉県,34.929901,139.952093,mlit
12014,富楽里とみやま,千葉県,35.100508,139.855614,mlit
12015,おおつの里,千葉県,35.057716,139.860365,mlit
12016,オライはすぬま,千葉県,35.601796,140.501594,mlit
12017,ながら,千葉県,35.457308,140.20666,mlit
12018,むつざわスマートウェルネスタウン・道の駅・つどいの郷,千葉県,35.353512,140.303099,osm
12019,白浜野島崎,千葉県,34.906249,139.877387,mlit
12020,水の郷さわら,千葉県,35.896313,140.505908,mlit
12021,風和里しばやま,千葉県,35.695064,140.41003,mlit
12022,和田浦　WA・O！,千葉県,35.042582,140.02057,mlit
12023,発酵の里こうざき,千葉県,35.90023,140.3797,mlit
12024,季楽里あさひ,千葉県,35.717856,140.675557,mlit
12025,保田小学校,千葉県,35.143021,139.843945,mlit
12026,みのりの郷東金,千葉県,35.577214,140.383675,mlit
12027,木更津 うまくたの里,千葉県,35.359948,140.052479,mlit
12028,いちかわ,千葉県,35.748842,139.919413,mlit
12029,グリーンファーム館山,千葉県,35.000687,139.906699,osm
13001,八王子滝山,東京都,35.686624,139.341475,mlit
14001,箱根峠,神奈川県,35.186764,139.01561,mlit
14002,山北,神奈川県,35.379876,139.031484,mlit
14003,清川,神奈川県,35.482522,139.277173,mlit
14004,足柄・金太郎のふるさと,神奈川県,35.325808,139.118616,osm
14005,湘南ちがさき,神奈川県,35.320274,139.378333,osm
15001,豊栄,新潟県,37.957911,139.22301,mlit
15002,加治川,新潟県,38.002344,139.372422,mlit
15003,神林,新潟県,38.172483,139.461065,mlit
15004,朝日,新潟県,38.28213,139.522424,mlit
15005,新潟ふるさと村,新潟県,37.866345,139.020212,mlit
15006,能生,新潟県,37.113566,138.003775,mlit
15007,みかわ,新潟県,37.717757,139.360096,mlit
15008,関川,新潟県,38.091473,139.567001,mlit
15009,ちぢみの里おぢや,新潟県,37.305143,138.822908,mlit
15010,阿賀の里,新潟県,37.738014,139.307189,mlit
15011,笹川流れ,新潟県,38.375179,139.458521,mlit
15012,越後出雲崎　天領の里,新潟県,37.538886,138.678709,mlit
15013,胎内,新潟県,38.06349,139.452974,mlit
15014,ゆのたに,新潟県,37.22384,138.983034,mlit
15015,良寛の里　わしま,新潟県,37.581607,138.75906,mlit
15016,まつだいふるさと会館,新潟県,37.132612,138.613829,mlit
15017,越後市振の関,新潟県,36.979982,137.644765,mlit
15018,クロス１０十日町,新潟県,37.138442,138.761379,mlit
15019,漢学の里しただ,新潟県,37.541809,139.102003,mlit
15020,風の丘米山,新潟県,37.346515,138.489921,mlit
15021,いりひろせ,新潟県,37.355921,139.057244,mlit
15022,西山ふるさと公苑,新潟県,37.450675,138.662132,mlit
15023,あらい,新潟県,37.026118,138.225886,mlit
15024,Ｒ２９０とちお,新潟県,37.4596,139.007266,mlit
15025,あいぽーと佐渡,新潟県,38.083912,138.436141,osm
15026,親不知ピアパーク,新潟県,37.003157,137.730284,mlit
15027,瀬替えの郷せんだ,新潟県,37.199042,138.686354,mlit
15028,雪のふるさと　やすづか,新潟県,37.095594,138.470325,mlit
15029,じょんのびの里高柳,新潟県,37.213362,138.634208,mlit
15030,花夢里にいつ,新潟県,37.792591,139.078895,mlit
15031,国上,新潟県,37.662885,138.82518,mlit
15032,越後川口,新潟県,37.260895,138.867639,mlit
15033,よしかわ杜氏の郷,新潟県,37.241652,138.376971,mlit
15034,うみてらす名立,新潟県,37.163533,138.086691,mlit
15035,南魚沼,新潟県,37.003069,138.819214,mlit
15036,パティオにいがた,新潟県,37.546709,138.883471,mlit
15037,みつまた,新潟県,36.899692,138.777175,mlit
15038,燕三条地場産センター,新潟県,37.649263,138.933464,mlit
15039,庭園の郷 保内,新潟県,37.647125,139.026294,mlit
15040,たがみ,新潟県,37.69854,139.05878,osm
15041,ながおか花火館,新潟県,37.455291,138.804645,osm
